context_id,variant_id,label,round,domain_id,metric,n,mean,sample_std,min,max
ded87b4e7797,51d33462378d,Local / ΔW,17,0,accuracy,3,0.4945,0.01657558445425079,0.481,0.513
ded87b4e7797,51d33462378d,Local / ΔW,17,1,accuracy,3,0.595,0.018993419913222585,0.5735,0.6095
ded87b4e7797,51d33462378d,Local / ΔW,17,2,accuracy,3,0.5458333333333334,0.049750209379793915,0.496,0.5955
ded87b4e7797,51d33462378d,Local / ΔW,17,3,accuracy,3,0.4403333333333333,0.03253203549323856,0.407,0.472
ded87b4e7797,51d33462378d,Local / ΔW,17,4,accuracy,3,0.5228333333333333,0.0410193043984577,0.4955,0.57
ded87b4e7797,51d33462378d,Local / ΔW,18,0,accuracy,3,0.5083333333333333,0.023045245351988184,0.4845,0.5305
ded87b4e7797,51d33462378d,Local / ΔW,18,1,accuracy,3,0.5938333333333333,0.021061418122560863,0.571,0.6125
ded87b4e7797,51d33462378d,Local / ΔW,18,2,accuracy,3,0.5505,0.047908767464838846,0.505,0.6005
ded87b4e7797,51d33462378d,Local / ΔW,18,3,accuracy,3,0.44866666666666666,0.031306282649547094,0.4185,0.481
ded87b4e7797,51d33462378d,Local / ΔW,18,4,accuracy,3,0.5318333333333333,0.03915460807278413,0.5075,0.577
ded87b4e7797,51d33462378d,Local / ΔW,19,0,accuracy,3,0.5061666666666667,0.02021344437084716,0.494,0.5295
ded87b4e7797,51d33462378d,Local / ΔW,19,1,accuracy,3,0.5988333333333333,0.014682756326158045,0.582,0.609
ded87b4e7797,51d33462378d,Local / ΔW,19,2,accuracy,3,0.5588333333333334,0.04457110424179924,0.52,0.6075
ded87b4e7797,51d33462378d,Local / ΔW,19,3,accuracy,3,0.459,0.0290516780926679,0.429,0.487
ded87b4e7797,51d33462378d,Local / ΔW,19,4,accuracy,3,0.5329999999999999,0.04444940944489589,0.5025,0.584
ded87b4e7797,51d33462378d,Local / ΔW,20,0,accuracy,3,0.5133333333333333,0.020275190093642377,0.4925,0.533
ded87b4e7797,51d33462378d,Local / ΔW,20,1,accuracy,3,0.6055,0.015803480629279096,0.5905,0.622
ded87b4e7797,51d33462378d,Local / ΔW,20,2,accuracy,3,0.5616666666666666,0.04446440523984701,0.5225,0.61
ded87b4e7797,51d33462378d,Local / ΔW,20,3,accuracy,3,0.4565,0.031048349392520047,0.4265,0.4885
ded87b4e7797,51d33462378d,Local / ΔW,20,4,accuracy,3,0.5369999999999999,0.04168632869418942,0.5045,0.584
ded87b4e7797,51d33462378d,Local / ΔW,21,0,accuracy,3,0.5116666666666666,0.010727690027836105,0.5045,0.524
ded87b4e7797,51d33462378d,Local / ΔW,21,1,accuracy,3,0.6083333333333334,0.022827249797847594,0.5845,0.63
ded87b4e7797,51d33462378d,Local / ΔW,21,2,accuracy,3,0.5683333333333334,0.04508140784551134,0.53,0.618
ded87b4e7797,51d33462378d,Local / ΔW,21,3,accuracy,3,0.46849999999999997,0.033999999999999975,0.4345,0.5025
ded87b4e7797,51d33462378d,Local / ΔW,21,4,accuracy,3,0.5445,0.04036396908134777,0.513,0.59
ded87b4e7797,51d33462378d,Local / ΔW,22,0,accuracy,3,0.5253333333333333,0.02478574859336176,0.503,0.552
ded87b4e7797,51d33462378d,Local / ΔW,22,1,accuracy,3,0.611,0.01788155474224766,0.592,0.6275
ded87b4e7797,51d33462378d,Local / ΔW,22,2,accuracy,3,0.5706666666666667,0.04049794233455984,0.533,0.6135
ded87b4e7797,51d33462378d,Local / ΔW,22,3,accuracy,3,0.4675,0.03554222840509582,0.433,0.504
ded87b4e7797,51d33462378d,Local / ΔW,22,4,accuracy,3,0.5489999999999999,0.03747999466382033,0.5165,0.59
ded87b4e7797,51d33462378d,Local / ΔW,23,0,accuracy,3,0.5125,0.01917680891076513,0.495,0.533
ded87b4e7797,51d33462378d,Local / ΔW,23,1,accuracy,3,0.6178333333333333,0.01625064101299801,0.6015,0.634
ded87b4e7797,51d33462378d,Local / ΔW,23,2,accuracy,3,0.575,0.038742741255621015,0.539,0.616
ded87b4e7797,51d33462378d,Local / ΔW,23,3,accuracy,3,0.475,0.029904013108611325,0.451,0.5085
ded87b4e7797,51d33462378d,Local / ΔW,23,4,accuracy,3,0.5446666666666666,0.043761665111525815,0.5125,0.5945
ded87b4e7797,51d33462378d,Local / ΔW,24,0,accuracy,3,0.5235,0.02062159062730132,0.5055,0.546
ded87b4e7797,51d33462378d,Local / ΔW,24,1,accuracy,3,0.6183333333333333,0.016973017802775475,0.6,0.6335
ded87b4e7797,51d33462378d,Local / ΔW,24,2,accuracy,3,0.577,0.04675200530458561,0.5305,0.624
ded87b4e7797,51d33462378d,Local / ΔW,24,3,accuracy,3,0.4716666666666667,0.030084602927965214,0.4445,0.504
ded87b4e7797,51d33462378d,Local / ΔW,24,4,accuracy,3,0.5551666666666667,0.03896900477730133,0.523,0.5985
ded87b4e7797,51d33462378d,Local / ΔW,25,0,accuracy,3,0.5263333333333333,0.016825080485196296,0.514,0.5455
ded87b4e7797,51d33462378d,Local / ΔW,25,1,accuracy,3,0.6236666666666667,0.016645820296198446,0.6045,0.6345
ded87b4e7797,51d33462378d,Local / ΔW,25,2,accuracy,3,0.5816666666666667,0.03893049361789979,0.5465,0.6235
ded87b4e7797,51d33462378d,Local / ΔW,25,3,accuracy,3,0.47633333333333333,0.030332875454419612,0.45,0.5095
ded87b4e7797,51d33462378d,Local / ΔW,25,4,accuracy,3,0.5556666666666666,0.036953799985026375,0.5225,0.5955
ded87b4e7797,51d33462378d,Local / ΔW,26,0,accuracy,3,0.5225,0.021254411306832317,0.509,0.547
ded87b4e7797,51d33462378d,Local / ΔW,26,1,accuracy,3,0.6263333333333333,0.012220201853215583,0.613,0.637
ded87b4e7797,51d33462378d,Local / ΔW,26,2,accuracy,3,0.581,0.040009373901624644,0.5415,0.6215
ded87b4e7797,51d33462378d,Local / ΔW,26,3,accuracy,3,0.4771666666666667,0.028259216785561016,0.4525,0.508
ded87b4e7797,51d33462378d,Local / ΔW,26,4,accuracy,3,0.5591666666666667,0.03478625207367608,0.5235,0.593
ded87b4e7797,51d33462378d,Local / ΔW,27,0,accuracy,3,0.5321666666666667,0.017616280348965098,0.5215,0.5525
ded87b4e7797,51d33462378d,Local / ΔW,27,1,accuracy,3,0.6336666666666667,0.016645820296198446,0.6145,0.6445
ded87b4e7797,51d33462378d,Local / ΔW,27,2,accuracy,3,0.5896666666666667,0.043523939772650774,0.547,0.634
ded87b4e7797,51d33462378d,Local / ΔW,27,3,accuracy,3,0.4835,0.030995967479657736,0.4505,0.512
ded87b4e7797,51d33462378d,Local / ΔW,27,4,accuracy,3,0.5561666666666667,0.033802120249081025,0.5235,0.591
ded87b4e7797,51d33462378d,Local / ΔW,28,0,accuracy,3,0.533,0.016822603841260737,0.52,0.552
ded87b4e7797,51d33462378d,Local / ΔW,28,1,accuracy,3,0.6331666666666667,0.013156113914577251,0.618,0.6415
ded87b4e7797,51d33462378d,Local / ΔW,28,2,accuracy,3,0.587,0.038742741255621015,0.551,0.628
ded87b4e7797,51d33462378d,Local / ΔW,28,3,accuracy,3,0.48133333333333334,0.02935273979262129,0.4535,0.512
ded87b4e7797,51d33462378d,Local / ΔW,28,4,accuracy,3,0.568,0.03451086785347477,0.533,0.602
ded87b4e7797,51d33462378d,Local / ΔW,29,0,accuracy,3,0.537,0.014756354563373751,0.5275,0.554
ded87b4e7797,51d33462378d,Local / ΔW,29,1,accuracy,3,0.6323333333333333,0.013003204733192976,0.6195,0.6455
ded87b4e7797,51d33462378d,Local / ΔW,29,2,accuracy,3,0.5901666666666666,0.04428976555970159,0.547,0.6355
ded87b4e7797,51d33462378d,Local / ΔW,29,3,accuracy,3,0.487,0.024743686063317234,0.471,0.5155
ded87b4e7797,51d33462378d,Local / ΔW,29,4,accuracy,3,0.5666666666666667,0.03593164807427199,0.533,0.6045
ded87b4e7797,51d33462378d,Local / ΔW,30,0,accuracy,3,0.5373333333333333,0.02685764943797821,0.518,0.568
ded87b4e7797,51d33462378d,Local / ΔW,30,1,accuracy,3,0.6351666666666667,0.009878427675158275,0.6245,0.644
ded87b4e7797,51d33462378d,Local / ΔW,30,2,accuracy,3,0.5955,0.042517643396594744,0.556,0.6405
ded87b4e7797,51d33462378d,Local / ΔW,30,3,accuracy,3,0.48883333333333334,0.03234321154946323,0.458,0.5225
ded87b4e7797,51d33462378d,Local / ΔW,30,4,accuracy,3,0.5650000000000001,0.0333878720495931,0.53,0.5965
ded87b4e7797,51d33462378d,Local / ΔW,31,0,accuracy,3,0.5351666666666667,0.0237135685491099,0.5155,0.5615
ded87b4e7797,51d33462378d,Local / ΔW,31,1,accuracy,3,0.6426666666666666,0.014868871286460616,0.629,0.6585
ded87b4e7797,51d33462378d,Local / ΔW,31,2,accuracy,3,0.5893333333333334,0.043431939092485064,0.552,0.637
ded87b4e7797,51d33462378d,Local / ΔW,31,3,accuracy,3,0.48833333333333334,0.033709543653590655,0.461,0.526
ded87b4e7797,51d33462378d,Local / ΔW,31,4,accuracy,3,0.5666666666666667,0.033861236441295725,0.5345,0.602
ded87b4e7797,51d33462378d,Local / ΔW,32,0,accuracy,3,0.5375,0.02523390576189105,0.518,0.566
ded87b4e7797,51d33462378d,Local / ΔW,32,1,accuracy,3,0.6405,0.013228756555322966,0.6255,0.6505
ded87b4e7797,51d33462378d,Local / ΔW,32,2,accuracy,3,0.5953333333333333,0.04404637707386763,0.5525,0.6405
ded87b4e7797,51d33462378d,Local / ΔW,32,3,accuracy,3,0.49433333333333335,0.02985939271541422,0.4675,0.5265
ded87b4e7797,51d33462378d,Local / ΔW,32,4,accuracy,3,0.5685,0.03616628264005028,0.5305,0.6025
ded87b4e7797,51d33462378d,Local / ΔW,33,0,accuracy,3,0.5348333333333334,0.014767644813352417,0.5205,0.55
ded87b4e7797,51d33462378d,Local / ΔW,33,1,accuracy,3,0.645,0.01558845726811991,0.627,0.654
ded87b4e7797,51d33462378d,Local / ΔW,33,2,accuracy,3,0.5951666666666666,0.04101625693957619,0.5535,0.6355
ded87b4e7797,51d33462378d,Local / ΔW,33,3,accuracy,3,0.4975,0.021754309917807083,0.476,0.5195
ded87b4e7797,51d33462378d,Local / ΔW,33,4,accuracy,3,0.5706666666666667,0.03450120770833003,0.536,0.605
ded87b4e7797,51d33462378d,Local / ΔW,34,0,accuracy,3,0.5425,0.021219095173922915,0.53,0.567
ded87b4e7797,51d33462378d,Local / ΔW,34,1,accuracy,3,0.643,0.009000000000000008,0.634,0.652
ded87b4e7797,51d33462378d,Local / ΔW,34,2,accuracy,3,0.6051666666666666,0.0413561764834871,0.5695,0.6505
ded87b4e7797,51d33462378d,Local / ΔW,34,3,accuracy,3,0.49283333333333335,0.02379250582291269,0.4725,0.519
ded87b4e7797,51d33462378d,Local / ΔW,34,4,accuracy,3,0.5711666666666667,0.03602892356612024,0.538,0.6095
ded87b4e7797,51d33462378d,Local / ΔW,35,0,accuracy,3,0.5381666666666667,0.024136763108033605,0.523,0.566
ded87b4e7797,51d33462378d,Local / ΔW,35,1,accuracy,3,0.647,0.01105667219374801,0.6345,0.6555
ded87b4e7797,51d33462378d,Local / ΔW,35,2,accuracy,3,0.6,0.04181207959429904,0.5655,0.6465
ded87b4e7797,51d33462378d,Local / ΔW,35,3,accuracy,3,0.49016666666666664,0.030717801570641926,0.463,0.5235
ded87b4e7797,51d33462378d,Local / ΔW,35,4,accuracy,3,0.5735,0.03454345089883173,0.54,0.609
ded87b4e7797,51d33462378d,Local / ΔW,36,0,accuracy,3,0.5343333333333333,0.023228933107943977,0.5185,0.561
ded87b4e7797,51d33462378d,Local / ΔW,36,1,accuracy,3,0.6443333333333333,0.011898879499067724,0.6315,0.655
ded87b4e7797,51d33462378d,Local / ΔW,36,2,accuracy,3,0.6006666666666667,0.03831557559705102,0.5655,0.6415
ded87b4e7797,51d33462378d,Local / ΔW,36,3,accuracy,3,0.49833333333333335,0.031085902485424696,0.466,0.528
ded87b4e7797,51d33462378d,Local / ΔW,36,4,accuracy,3,0.5716666666666667,0.031750328082294416,0.54,0.6035
ded87b4e7797,51d33462378d,Local / ΔW,37,0,accuracy,3,0.5386666666666666,0.022618208004466952,0.5205,0.564
ded87b4e7797,51d33462378d,Local / ΔW,37,1,accuracy,3,0.6458333333333333,0.016072751268321604,0.6275,0.6575
ded87b4e7797,51d33462378d,Local / ΔW,37,2,accuracy,3,0.6056666666666667,0.04583212119609272,0.5675,0.6565
ded87b4e7797,51d33462378d,Local / ΔW,37,3,accuracy,3,0.49333333333333335,0.026656768996510653,0.4685,0.5215
ded87b4e7797,51d33462378d,Local / ΔW,37,4,accuracy,3,0.5753333333333334,0.034439560585659855,0.5445,0.6125
ded87b4e7797,51d33462378d,Local / ΔW,38,0,accuracy,3,0.5391666666666667,0.019107153983085358,0.5255,0.561
ded87b4e7797,51d33462378d,Local / ΔW,38,1,accuracy,3,0.6475,0.010476163419878467,0.636,0.6565
ded87b4e7797,51d33462378d,Local / ΔW,38,2,accuracy,3,0.6021666666666666,0.04106498914322676,0.5625,0.6445
ded87b4e7797,51d33462378d,Local / ΔW,38,3,accuracy,3,0.49716666666666665,0.029035897322682053,0.469,0.527
ded87b4e7797,51d33462378d,Local / ΔW,38,4,accuracy,3,0.574,0.030112289849827126,0.5455,0.6055
ded87b4e7797,51d33462378d,Local / ΔW,39,0,accuracy,3,0.5438333333333334,0.02052031513728122,0.531,0.5675
ded87b4e7797,51d33462378d,Local / ΔW,39,1,accuracy,3,0.6493333333333333,0.007251436639269008,0.642,0.6565
ded87b4e7797,51d33462378d,Local / ΔW,39,2,accuracy,3,0.6053333333333333,0.03669241520169169,0.571,0.644
ded87b4e7797,51d33462378d,Local / ΔW,39,3,accuracy,3,0.4978333333333333,0.029547983574743863,0.471,0.5295
ded87b4e7797,51d33462378d,Local / ΔW,39,4,accuracy,3,0.5746666666666667,0.033287885684334675,0.5405,0.607
ded87b4e7797,51d33462378d,Local / ΔW,40,0,accuracy,3,0.5468333333333333,0.027537852736430536,0.5285,0.5785
ded87b4e7797,51d33462378d,Local / ΔW,40,1,accuracy,3,0.6478333333333334,0.014852048119142787,0.636,0.6645
ded87b4e7797,51d33462378d,Local / ΔW,40,2,accuracy,3,0.6061666666666666,0.04189968178081232,0.568,0.651
ded87b4e7797,51d33462378d,Local / ΔW,40,3,accuracy,3,0.49683333333333335,0.03234321154946323,0.466,0.5305
ded87b4e7797,51d33462378d,Local / ΔW,40,4,accuracy,3,0.5763333333333334,0.029267444940297285,0.5465,0.605
ded87b4e7797,51d33462378d,Local / ΔW,41,0,accuracy,3,0.5463333333333333,0.021179785960517478,0.531,0.5705
ded87b4e7797,51d33462378d,Local / ΔW,41,1,accuracy,3,0.6471666666666667,0.009451631252505225,0.6365,0.6545
ded87b4e7797,51d33462378d,Local / ΔW,41,2,accuracy,3,0.6051666666666666,0.0374243681754727,0.57,0.6445
ded87b4e7797,51d33462378d,Local / ΔW,41,3,accuracy,3,0.5041666666666667,0.025031646636474687,0.4835,0.532
ded87b4e7797,51d33462378d,Local / ΔW,41,4,accuracy,3,0.5751666666666666,0.02480087364052591,0.5495,0.599
ded87b4e7797,51d33462378d,Local / ΔW,42,0,accuracy,3,0.5448333333333334,0.023142673426666437,0.53,0.5715
ded87b4e7797,51d33462378d,Local / ΔW,42,1,accuracy,3,0.647,0.0018027756377319655,0.645,0.6485
ded87b4e7797,51d33462378d,Local / ΔW,42,2,accuracy,3,0.6081666666666666,0.04220880634812283,0.57,0.6535
ded87b4e7797,51d33462378d,Local / ΔW,42,3,accuracy,3,0.49983333333333335,0.033167504177030495,0.478,0.538
ded87b4e7797,51d33462378d,Local / ΔW,42,4,accuracy,3,0.58,0.029137604568666896,0.548,0.605
ded87b4e7797,51d33462378d,Local / ΔW,43,0,accuracy,3,0.5506666666666666,0.022485180304665866,0.5355,0.5765
ded87b4e7797,51d33462378d,Local / ΔW,43,1,accuracy,3,0.6436666666666666,0.00975106831754007,0.6325,0.6505
ded87b4e7797,51d33462378d,Local / ΔW,43,2,accuracy,3,0.6081666666666666,0.04539364860124524,0.565,0.6555
ded87b4e7797,51d33462378d,Local / ΔW,43,3,accuracy,3,0.5028333333333334,0.031425838625776324,0.4775,0.538
ded87b4e7797,51d33462378d,Local / ΔW,43,4,accuracy,3,0.5788333333333333,0.02736025097350778,0.553,0.6075
ded87b4e7797,51d33462378d,Local / ΔW,44,0,accuracy,3,0.5508333333333333,0.026421266686768304,0.5285,0.58
ded87b4e7797,51d33462378d,Local / ΔW,44,1,accuracy,3,0.6473333333333333,0.008082903768654767,0.638,0.652
ded87b4e7797,51d33462378d,Local / ΔW,44,2,accuracy,3,0.6076666666666667,0.04211986862910819,0.5675,0.6515
ded87b4e7797,51d33462378d,Local / ΔW,44,3,accuracy,3,0.5013333333333333,0.027075511691071197,0.477,0.5305
ded87b4e7797,51d33462378d,Local / ΔW,44,4,accuracy,3,0.5816666666666667,0.03291782698376874,0.547,0.6125
ded87b4e7797,51d33462378d,Local / ΔW,45,0,accuracy,3,0.5461666666666667,0.021876547564305748,0.527,0.57
ded87b4e7797,51d33462378d,Local / ΔW,45,1,accuracy,3,0.6506666666666666,0.010610529361598032,0.6385,0.658
ded87b4e7797,51d33462378d,Local / ΔW,45,2,accuracy,3,0.6046666666666667,0.03825027233018523,0.5665,0.643
ded87b4e7797,51d33462378d,Local / ΔW,45,3,accuracy,3,0.4995,0.03256915718897254,0.471,0.535
ded87b4e7797,51d33462378d,Local / ΔW,45,4,accuracy,3,0.5823333333333334,0.031162210020044066,0.5495,0.6115
ded87b4e7797,51d33462378d,Local / ΔW,46,0,accuracy,3,0.5485,0.021639085008382367,0.532,0.573
ded87b4e7797,51d33462378d,Local / ΔW,46,1,accuracy,3,0.6485,0.008185352771872458,0.6395,0.6555
ded87b4e7797,51d33462378d,Local / ΔW,46,2,accuracy,3,0.6036666666666667,0.04217325376744521,0.5665,0.6495
ded87b4e7797,51d33462378d,Local / ΔW,46,3,accuracy,3,0.5048333333333334,0.02576981438298178,0.4785,0.53
ded87b4e7797,51d33462378d,Local / ΔW,46,4,accuracy,3,0.5798333333333333,0.02980911493710159,0.549,0.6085
ded87b4e7797,51d33462378d,Local / ΔW,47,0,accuracy,3,0.5493333333333333,0.020984120980716146,0.533,0.573
ded87b4e7797,51d33462378d,Local / ΔW,47,1,accuracy,3,0.6483333333333333,0.014338177476002065,0.635,0.6635
ded87b4e7797,51d33462378d,Local / ΔW,47,2,accuracy,3,0.6113333333333333,0.040016663195890485,0.572,0.652
ded87b4e7797,51d33462378d,Local / ΔW,47,3,accuracy,3,0.5018333333333334,0.028505847353364797,0.473,0.53
ded87b4e7797,51d33462378d,Local / ΔW,47,4,accuracy,3,0.5838333333333333,0.029267444940297285,0.554,0.6125
ded87b4e7797,51d33462378d,Local / ΔW,48,0,accuracy,3,0.549,0.025578311124857332,0.533,0.5785
ded87b4e7797,51d33462378d,Local / ΔW,48,1,accuracy,3,0.651,0.007858116822750838,0.644,0.6595
ded87b4e7797,51d33462378d,Local / ΔW,48,2,accuracy,3,0.6128333333333333,0.04051645756150624,0.573,0.654
ded87b4e7797,51d33462378d,Local / ΔW,48,3,accuracy,3,0.5005,0.023732888572611625,0.48,0.5265
ded87b4e7797,51d33462378d,Local / ΔW,48,4,accuracy,3,0.5803333333333334,0.030088757590391323,0.549,0.609
ded87b4e7797,51d33462378d,Local / ΔW,49,0,accuracy,3,0.5526666666666666,0.02272296928953898,0.532,0.577
ded87b4e7797,51d33462378d,Local / ΔW,49,1,accuracy,3,0.6498333333333334,0.006048415770541335,0.643,0.6545
ded87b4e7797,51d33462378d,Local / ΔW,49,2,accuracy,3,0.6074999999999999,0.03927149093171789,0.569,0.6475
ded87b4e7797,51d33462378d,Local / ΔW,49,3,accuracy,3,0.5018333333333334,0.023180451534284937,0.4805,0.5265
ded87b4e7797,51d33462378d,Local / ΔW,49,4,accuracy,3,0.5853333333333334,0.031025527124181686,0.5505,0.61
ded87b4e7797,51d33462378d,Local / ΔW,50,0,accuracy,3,0.5481666666666667,0.0221208800307161,0.5275,0.5715
ded87b4e7797,51d33462378d,Local / ΔW,50,1,accuracy,3,0.6526666666666667,0.010263202878893778,0.644,0.664
ded87b4e7797,51d33462378d,Local / ΔW,50,2,accuracy,3,0.609,0.03875241927931727,0.57,0.6475
ded87b4e7797,51d33462378d,Local / ΔW,50,3,accuracy,3,0.5058333333333334,0.025614123708089926,0.487,0.535
ded87b4e7797,51d33462378d,Local / ΔW,50,4,accuracy,3,0.5808333333333333,0.03856920187576263,0.541,0.618
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,1,0,accuracy,3,0.052,0.010037429949942367,0.045,0.0635
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,1,1,accuracy,3,0.0645,0.012678722333105965,0.05,0.0735
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,1,2,accuracy,3,0.06616666666666667,0.023586719427112646,0.0415,0.0885
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,1,3,accuracy,3,0.055,0.0032787192621510034,0.052,0.0585
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,1,4,accuracy,3,0.07616666666666666,0.005686240703077332,0.0715,0.0825
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,2,0,accuracy,3,0.14466666666666667,0.014002975874196643,0.1285,0.153
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,2,1,accuracy,3,0.14683333333333334,0.009928914005737652,0.139,0.158
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,2,2,accuracy,3,0.124,0.03241913015489466,0.089,0.153
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,2,3,accuracy,3,0.08966666666666667,0.0300055550412475,0.057,0.116
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,2,4,accuracy,3,0.15216666666666667,0.028750362316557563,0.1235,0.181
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,3,0,accuracy,3,0.2665,0.04264094276631322,0.222,0.307
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,3,1,accuracy,3,0.2853333333333333,0.029035897322682025,0.2555,0.3135
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,3,2,accuracy,3,0.25016666666666665,0.07296289011088672,0.166,0.2955
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,3,3,accuracy,3,0.18416666666666667,0.030847744379992086,0.152,0.2135
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,3,4,accuracy,3,0.26866666666666666,0.044755818988521844,0.217,0.2955
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,4,0,accuracy,3,0.34349999999999997,0.049373575928830606,0.2885,0.384
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,4,1,accuracy,3,0.4256666666666667,0.051682524448147214,0.3665,0.462
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,4,2,accuracy,3,0.382,0.11062210448188009,0.2585,0.472
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,4,3,accuracy,3,0.30983333333333335,0.04289036410819255,0.264,0.349
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,4,4,accuracy,3,0.3555,0.0462087654022481,0.306,0.3975
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,5,0,accuracy,3,0.4083333333333333,0.06203695135428024,0.3375,0.453
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,5,1,accuracy,3,0.5061666666666667,0.0464659373448264,0.453,0.539
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,5,2,accuracy,3,0.4523333333333333,0.08704644354213062,0.3565,0.5265
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,5,3,accuracy,3,0.3778333333333333,0.04148594139384249,0.347,0.425
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,5,4,accuracy,3,0.4028333333333333,0.0456353298808427,0.361,0.4515
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,6,0,accuracy,3,0.44016666666666665,0.0689951689129995,0.3605,0.4805
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,6,1,accuracy,3,0.5491666666666667,0.030892285984260456,0.5135,0.5675
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,6,2,accuracy,3,0.4935,0.08503969661281723,0.407,0.577
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,6,3,accuracy,3,0.41283333333333333,0.03130628264954709,0.388,0.448
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,6,4,accuracy,3,0.4573333333333333,0.06475402175412219,0.393,0.5225
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,7,0,accuracy,3,0.49283333333333335,0.050951774584731914,0.434,0.5225
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,7,1,accuracy,3,0.6266666666666667,0.027867244810589584,0.5945,0.6435
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,7,2,accuracy,3,0.5526666666666666,0.07256950691119056,0.473,0.615
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,7,3,accuracy,3,0.4458333333333333,0.05038931765099955,0.4155,0.504
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,7,4,accuracy,3,0.5086666666666666,0.06179873245733548,0.4455,0.569
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,8,0,accuracy,3,0.5226666666666666,0.04747192152560639,0.468,0.5535
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,8,1,accuracy,3,0.653,0.03698986347636334,0.6235,0.6945
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,8,2,accuracy,3,0.5881666666666666,0.05751159303421641,0.525,0.6375
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,8,3,accuracy,3,0.48350000000000004,0.039582192966029564,0.457,0.529
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,8,4,accuracy,3,0.5465,0.071005281493703,0.475,0.617
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,9,0,accuracy,3,0.5513333333333333,0.04013830257165011,0.505,0.5755
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,9,1,accuracy,3,0.6755,0.032638167840735165,0.6535,0.713
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,9,2,accuracy,3,0.6198333333333333,0.03863073042712669,0.5795,0.6565
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,9,3,accuracy,3,0.5101666666666667,0.03234707611722168,0.4905,0.5475
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,9,4,accuracy,3,0.5655,0.07104751930926229,0.491,0.6325
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,10,0,accuracy,3,0.5623333333333334,0.0432906841402782,0.5135,0.596
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,10,1,accuracy,3,0.6921666666666667,0.028461962921297823,0.6745,0.725
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,10,2,accuracy,3,0.6341666666666667,0.04098881961380854,0.589,0.669
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,10,3,accuracy,3,0.513,0.03997811901528135,0.4835,0.5585
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,10,4,accuracy,3,0.5803333333333334,0.06927541651504765,0.5165,0.654
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,11,0,accuracy,3,0.5563333333333333,0.0377038901618034,0.5135,0.5845
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,11,1,accuracy,3,0.6846666666666666,0.03000555504124747,0.655,0.715
