context_id,variant_id,label,round,metric,n,mean,sample_std,min,max
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,27,mean_relative_merge_error,3,0.5957744386004635,0.006523871464372946,0.5903657107896504,0.6030197436511683
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,27,effective_messages,3,210.0,0.0,210.0,210.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,27,effective_floats,3,2056320.0,0.0,2056320.0,2056320.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,27,operational_messages,3,30.0,0.0,30.0,30.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,27,operational_floats,3,440640.0,0.0,440640.0,440640.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,27,wall_seconds,3,0.512723938561976,0.023253819565361013,0.48613762203603983,0.5292753102257848
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,27,cumulative_effective_floats,3,55520640.0,0.0,55520640.0,55520640.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,27,cumulative_operational_floats,3,11897280.0,0.0,11897280.0,11897280.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,28,personalized_accuracy,3,0.03885914900407655,0.0018606472262023774,0.03689266477872175,0.04059186622904765
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,28,personalized_sample_weighted_accuracy,3,0.03886666666666667,0.001861003313627712,0.0369,0.0406
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,28,consensus_accuracy,3,0.04766666666666667,0.005079698153762028,0.0423,0.0524
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,28,accuracy_gap,3,0.0605,0.018901058171435794,0.039,0.0745
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,28,worst_domain_accuracy,3,0.007,0.006144102863722254,0.0025,0.014
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,28,consensus_distance,3,1151.933615451389,387.5181714809609,817.0482421875,1576.39609375
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,28,mean_train_loss,3,2.623268536713983,0.0494928929862301,2.5752741495123206,2.6741348678893457
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,28,mean_tail_mass,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,28,max_tail_mass,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,28,mean_residual_energy,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,28,mean_merge_error_energy,3,1160.1756846110025,388.43289168460626,825.6604512532552,1586.1895192464192
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,28,mean_relative_merge_error,3,0.5990760498097644,0.0042481078356022915,0.596368014933483,0.6039721472179986
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,28,effective_messages,3,210.0,0.0,210.0,210.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,28,effective_floats,3,2056320.0,0.0,2056320.0,2056320.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,28,operational_messages,3,30.0,0.0,30.0,30.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,28,operational_floats,3,440640.0,0.0,440640.0,440640.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,28,wall_seconds,3,0.5201287415499488,0.02303374027138768,0.49492303282022476,0.5400839680805802
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,28,cumulative_effective_floats,3,57576960.0,0.0,57576960.0,57576960.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,28,cumulative_operational_floats,3,12337920.0,0.0,12337920.0,12337920.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,29,personalized_accuracy,3,0.03909186547867208,0.0016517862286562995,0.0373919646783215,0.04069091580335958
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,29,personalized_sample_weighted_accuracy,3,0.0391,0.0016522711641858293,0.0374,0.0407
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,29,consensus_accuracy,3,0.0475,0.004203569911396743,0.0428,0.0509
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,29,accuracy_gap,3,0.06316666666666666,0.01963627595378852,0.0405,0.075
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,29,worst_domain_accuracy,3,0.006500000000000001,0.006946221994724903,0.002,0.0145
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,29,consensus_distance,3,1275.9711805555555,431.2098680284631,891.3658854166666,1742.1369791666666
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,29,mean_train_loss,3,2.606260567508899,0.05216657525380505,2.553173145241469,2.657454750675835
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,29,mean_tail_mass,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,29,max_tail_mass,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,29,mean_residual_energy,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,29,mean_merge_error_energy,3,1284.1060977511936,431.10847774519385,901.2342376708984,1751.0622151692708
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,29,mean_relative_merge_error,3,0.6014991858965988,0.0016507852814430237,0.5998053228743533,0.6031032257829433
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,29,effective_messages,3,210.0,0.0,210.0,210.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,29,effective_floats,3,2056320.0,0.0,2056320.0,2056320.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,29,operational_messages,3,30.0,0.0,30.0,30.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,29,operational_floats,3,440640.0,0.0,440640.0,440640.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,29,wall_seconds,3,0.5225540536145369,0.03166927367263916,0.49580731615424156,0.55752376280725
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,29,cumulative_effective_floats,3,59633280.0,0.0,59633280.0,59633280.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,29,cumulative_operational_floats,3,12778560.0,0.0,12778560.0,12778560.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,30,personalized_accuracy,3,0.03962528245386816,0.0018763591447058929,0.03759231495363429,0.04129061595328463
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,30,personalized_sample_weighted_accuracy,3,0.03963333333333333,0.0018770544300401456,0.0376,0.0413
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,30,consensus_accuracy,3,0.0477,0.00424617474911243,0.0428,0.0503
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,30,accuracy_gap,3,0.062,0.019157244060668013,0.04,0.075
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,30,worst_domain_accuracy,3,0.006833333333333334,0.0066395280956806964,0.003,0.0145
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,30,consensus_distance,3,1408.3039496527776,479.52874509923106,971.97265625,1921.6967447916666
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,30,mean_train_loss,3,2.594304777219935,0.05187060312288276,2.541670070961307,2.6453759228088414
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,30,mean_tail_mass,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,30,max_tail_mass,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,30,mean_residual_energy,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,30,mean_merge_error_energy,3,1416.933376736111,478.68622819388406,983.3061218261719,1930.5904947916667
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,30,mean_relative_merge_error,3,0.6020934649444101,0.00272737565933012,0.5991199990882567,0.6044787820860272
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,30,effective_messages,3,210.0,0.0,210.0,210.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,30,effective_floats,3,2056320.0,0.0,2056320.0,2056320.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,30,operational_messages,3,30.0,0.0,30.0,30.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,30,operational_floats,3,440640.0,0.0,440640.0,440640.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,30,wall_seconds,3,0.5330738058934609,0.04960724291350486,0.4926244402304292,0.5884234821423888
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,30,cumulative_effective_floats,3,61689600.0,0.0,61689600.0,61689600.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,30,cumulative_operational_floats,3,13219200.0,0.0,13219200.0,13219200.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,31,personalized_accuracy,3,0.04009191600395998,0.002169608037083907,0.03759261510385948,0.041490966228597416
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,31,personalized_sample_weighted_accuracy,3,0.040100000000000004,0.0021702534414210703,0.0376,0.0415
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,31,consensus_accuracy,3,0.0483,0.004513313638558704,0.0431,0.0512
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,31,accuracy_gap,3,0.06,0.015874507866387538,0.042,0.072
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,31,worst_domain_accuracy,3,0.007833333333333333,0.005859465277082316,0.0035,0.0145
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,31,consensus_distance,3,1549.8752387152779,534.3429923990951,1055.8408203125,2117.0016927083334
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,31,mean_train_loss,3,2.5762953088018947,0.049176236883333446,2.52498614059356,2.6230171475286355
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,31,mean_tail_mass,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,31,max_tail_mass,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,31,mean_residual_energy,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,31,mean_merge_error_energy,3,1558.5724487304688,532.1763836678102,1068.1442057291667,2124.4449666341147
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,31,mean_relative_merge_error,3,0.6038039375018105,0.004372587588242468,0.6008005870642139,0.6088205006034001
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,31,effective_messages,3,210.0,0.0,210.0,210.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,31,effective_floats,3,2056320.0,0.0,2056320.0,2056320.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,31,operational_messages,3,30.0,0.0,30.0,30.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,31,operational_floats,3,440640.0,0.0,440640.0,440640.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,31,wall_seconds,3,0.5224762686217824,0.03838477092458171,0.48533801175653934,0.561996603384614
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,31,cumulative_effective_floats,3,63745920.0,0.0,63745920.0,63745920.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,31,cumulative_operational_floats,3,13659840.0,0.0,13659840.0,13659840.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,32,personalized_accuracy,3,0.04079131605368487,0.0006929943676786218,0.03999111555333444,0.04119216667942305
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,32,personalized_sample_weighted_accuracy,3,0.0408,0.0006928203230275507,0.04,0.0412
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,32,consensus_accuracy,3,0.04973333333333333,0.003910669166949988,0.0454,0.053
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,32,accuracy_gap,3,0.056666666666666664,0.015002777520623747,0.0415,0.0715
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,32,worst_domain_accuracy,3,0.008,0.005766281297335398,0.0035,0.0145
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,32,consensus_distance,3,1705.0306857638889,592.2538388820722,1147.3920572916666,2326.696875
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,32,mean_train_loss,3,2.5616295548537,0.05507368400844255,2.501790422112152,2.6101923321822555
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,32,mean_tail_mass,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,32,max_tail_mass,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,32,mean_residual_energy,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,32,mean_merge_error_energy,3,1713.904820760091,588.8051918052297,1161.098882039388,2333.0843200683594
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,32,mean_relative_merge_error,3,0.6056536322028553,0.0058951295335195105,0.6020738938026121,0.612457647088569
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,32,effective_messages,3,210.0,0.0,210.0,210.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,32,effective_floats,3,2056320.0,0.0,2056320.0,2056320.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,32,operational_messages,3,30.0,0.0,30.0,30.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,32,operational_floats,3,440640.0,0.0,440640.0,440640.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,32,wall_seconds,3,0.5039322140316168,0.015563630308057269,0.4868182074278593,0.5172389196231961
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,32,cumulative_effective_floats,3,65802240.0,0.0,65802240.0,65802240.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,32,cumulative_operational_floats,3,14100480.0,0.0,14100480.0,14100480.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,33,personalized_accuracy,3,0.042324183253718485,0.0006429861495826554,0.041590916253584916,0.04279166722944834
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,33,personalized_sample_weighted_accuracy,3,0.042333333333333334,0.0006429100507328638,0.0416,0.0428
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,33,consensus_accuracy,3,0.05123333333333333,0.0038940124978398996,0.0468,0.0541
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,33,accuracy_gap,3,0.056499999999999995,0.011034038245356951,0.046,0.06799999999999999
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,33,worst_domain_accuracy,3,0.007833333333333335,0.004310839052125854,0.004,0.0125
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,33,consensus_distance,3,1876.4803385416667,661.16850130172,1243.009375,2562.241145833333
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,33,mean_train_loss,3,2.5455306933689665,0.05902204689140566,2.47897053493862,2.591495842609436
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,33,mean_tail_mass,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,33,max_tail_mass,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,33,mean_residual_energy,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,33,mean_merge_error_energy,3,1885.5046827528213,657.6904209784278,1257.0893046061199,2569.0053100585938
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,33,mean_relative_merge_error,3,0.6063947142284193,0.006104004462889243,0.6012730154808301,0.6131490134871153
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,33,effective_messages,3,210.0,0.0,210.0,210.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,33,effective_floats,3,2056320.0,0.0,2056320.0,2056320.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,33,operational_messages,3,30.0,0.0,30.0,30.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,33,operational_floats,3,440640.0,0.0,440640.0,440640.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,33,wall_seconds,3,0.5297074563180407,0.0030731801496341475,0.5274527752771974,0.5332079268991947
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,33,cumulative_effective_floats,3,67858560.0,0.0,67858560.0,67858560.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,33,cumulative_operational_floats,3,14541120.0,0.0,14541120.0,14541120.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,34,personalized_accuracy,3,0.04285755020387705,0.0008089261984497597,0.04239036637837238,0.04379161770466118
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,34,personalized_sample_weighted_accuracy,3,0.042866666666666664,0.0008082903768654752,0.0424,0.0438
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,34,consensus_accuracy,3,0.051000000000000004,0.0038314488121336024,0.0466,0.0536
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,34,accuracy_gap,3,0.05633333333333333,0.0064485140407177,0.051000000000000004,0.0635
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,34,worst_domain_accuracy,3,0.007666666666666666,0.0030550504633038928,0.005,0.011
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,34,consensus_distance,3,2060.681597222222,733.6891458533908,1347.89921875,2813.6276041666665
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,34,mean_train_loss,3,2.5368683883014294,0.06461905973717005,2.463880827149796,2.5867873250837254
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,34,mean_tail_mass,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,34,max_tail_mass,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,34,mean_residual_energy,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,34,mean_merge_error_energy,3,2069.280329386393,729.5961555594971,1362.2240753173828,2819.4999491373696
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,34,mean_relative_merge_error,3,0.6078981367614932,0.007195285935734667,0.6013948440769212,0.6156277880045219
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,34,effective_messages,3,210.0,0.0,210.0,210.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,34,effective_floats,3,2056320.0,0.0,2056320.0,2056320.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,34,operational_messages,3,30.0,0.0,30.0,30.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,34,operational_floats,3,440640.0,0.0,440640.0,440640.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,34,wall_seconds,3,0.5136153452719251,0.029595000746622913,0.49006830155849457,0.5468368651345372
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,34,cumulative_effective_floats,3,69914880.0,0.0,69914880.0,69914880.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,34,cumulative_operational_floats,3,14981760.0,0.0,14981760.0,14981760.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,35,personalized_accuracy,3,0.04342468405436921,0.0019134076186819895,0.04129226677952315,0.04499161830496163
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,35,personalized_sample_weighted_accuracy,3,0.04343333333333333,0.0019139836293274094,0.0413,0.045
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,35,consensus_accuracy,3,0.05246666666666667,0.0041428653530296315,0.0477,0.0552
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,35,accuracy_gap,3,0.0615,0.0029999999999999923,0.0585,0.06449999999999999
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,35,worst_domain_accuracy,3,0.006,0.0013228756555322956,0.0045,0.007
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,35,consensus_distance,3,2262.25703125,813.4964658687484,1461.01484375,3087.477604166667
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,35,mean_train_loss,3,2.5241422092002765,0.06836281683738868,2.4460415319488837,2.5731267254767745
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,35,mean_tail_mass,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,35,max_tail_mass,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,35,mean_residual_energy,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,35,mean_merge_error_energy,3,2270.394812689887,809.0613884726089,1474.752461751302,3092.2387084960938
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,35,mean_relative_merge_error,3,0.6080784396185391,0.0070368604254211035,0.6016232076907089,0.6155797998676564
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,35,effective_messages,3,210.0,0.0,210.0,210.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,35,effective_floats,3,2056320.0,0.0,2056320.0,2056320.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,35,operational_messages,3,30.0,0.0,30.0,30.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,35,operational_floats,3,440640.0,0.0,440640.0,440640.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,35,wall_seconds,3,0.5481787600244085,0.08647367319915031,0.48418899439275265,0.6465564612299204
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,35,cumulative_effective_floats,3,71971200.0,0.0,71971200.0,71971200.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,35,cumulative_operational_floats,3,15422400.0,0.0,15422400.0,15422400.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,36,personalized_accuracy,3,0.04375820097959028,0.0014428279185944445,0.04209216712964839,0.04459211835523679
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,36,personalized_sample_weighted_accuracy,3,0.04376666666666667,0.0014433756729740658,0.0421,0.0446
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,36,consensus_accuracy,3,0.05276666666666666,0.004669403959107985,0.0475,0.0564
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,36,accuracy_gap,3,0.0645,0.0027838821814150103,0.062000000000000006,0.0675
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,36,worst_domain_accuracy,3,0.005833333333333333,0.002753785273643051,0.004,0.009
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,36,consensus_distance,3,2481.0245659722223,903.6537513850809,1585.27265625,3392.378125
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,36,mean_train_loss,3,2.5168291076765232,0.06444041469442244,2.4432105354360254,2.5630083677530906
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,36,mean_tail_mass,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,36,max_tail_mass,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,36,mean_residual_energy,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,36,mean_merge_error_energy,3,2489.322716606988,899.2214620590794,1599.3189188639324,3397.4867553710938
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,36,mean_relative_merge_error,3,0.6101421091304194,0.007146864388430098,0.6037022400584019,0.6178312421782494
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,36,effective_messages,3,210.0,0.0,210.0,210.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,36,effective_floats,3,2056320.0,0.0,2056320.0,2056320.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,36,operational_messages,3,30.0,0.0,30.0,30.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,36,operational_floats,3,440640.0,0.0,440640.0,440640.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,36,wall_seconds,3,0.531624075335761,0.04199515076555821,0.48363266605883837,0.5616373512893915
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,36,cumulative_effective_floats,3,74027520.0,0.0,74027520.0,74027520.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,36,cumulative_operational_floats,3,15863040.0,0.0,15863040.0,15863040.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,37,personalized_accuracy,3,0.04475785130457794,0.0024895410988058334,0.04189241715478597,0.04639001820411116
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,37,personalized_sample_weighted_accuracy,3,0.04476666666666666,0.002490649179096351,0.0419,0.0464
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,37,consensus_accuracy,3,0.0531,0.004938623289946299,0.0474,0.0561
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,37,accuracy_gap,3,0.06766666666666667,0.002081665999466137,0.066,0.07
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,37,worst_domain_accuracy,3,0.005833333333333334,0.0036170890690351174,0.0035,0.01
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,37,consensus_distance,3,2712.255902777778,997.9188759248244,1715.7505208333334,3711.5822916666666
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,37,mean_train_loss,3,2.509080423948373,0.05870508338220246,2.442386052108487,2.5529243897828233
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,37,mean_tail_mass,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,37,max_tail_mass,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,37,mean_residual_energy,0,,,,
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,37,mean_merge_error_energy,3,2720.293738471137,993.0444397476232,1729.8858947753906,3715.9539388020835
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,37,mean_relative_merge_error,3,0.6098349006564787,0.006170517176268874,0.6040853806804937,0.6163541835565876
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,37,effective_messages,3,210.0,0.0,210.0,210.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,37,effective_floats,3,2056320.0,0.0,2056320.0,2056320.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,37,operational_messages,3,30.0,0.0,30.0,30.0
b729ad24b6b0,0bcde22a1ce1,FedAvg / factor zero-pad,37,operational_floats,3,440640.0,0.0,440640.0,440640.0
